Fecha,Festivo,Zona_de_Carga
23/07/2017,Fiesta del Senor Santiago ,COLIMA 
24/07/2017,Fiesta del Senor Santiago ,COLIMA 
25/07/2017,Fiesta del Senor Santiago ,COLIMA 
02/02/2017,Fiesta la Candelaria ,COLIMA 
23/01/2017,Aniversario de Nombramiento de la ciudad ,COLIMA 
02/02/2017,La Candelaria ,COLIMA 
03/01/2017,Senor de los Rayos ,GUADALAJARA
04/01/2017,Senor de los Rayos ,GUADALAJARA
05/01/2017,Senor de los Rayos ,GUADALAJARA
06/01/2017,Senor de los Rayos ,GUADALAJARA
07/01/2017,Senor de los Rayos ,GUADALAJARA
08/01/2017,Senor de los Rayos ,GUADALAJARA
09/01/2017,Senor de los Rayos ,GUADALAJARA
10/01/2017,Senor de los Rayos ,GUADALAJARA
11/01/2017,Senor de los Rayos ,GUADALAJARA
12/01/2017,Senor de los Rayos ,GUADALAJARA
02/02/2017,La Candelaria ,LOS ALTOS 
18/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
19/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
20/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
21/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
22/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
23/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
24/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
25/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
26/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
27/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
28/02/2017,Carnaval Jalostotitlan ,LOS ALTOS 
01/04/2017,Fiestas del sol ,GUADALAJARA
02/04/2017,Fiestas del sol ,GUADALAJARA
03/04/2017,Fiestas del sol ,GUADALAJARA
04/04/2017,Fiestas del sol ,GUADALAJARA
05/04/2017,Fiestas del sol ,GUADALAJARA
06/04/2017,Fiestas del sol ,GUADALAJARA
07/04/2017,Fiestas del sol ,GUADALAJARA
08/04/2017,Fiestas del sol ,GUADALAJARA
09/04/2017,Fiestas del sol ,GUADALAJARA
10/04/2017,Fiestas del sol ,GUADALAJARA
11/04/2017,Fiestas del sol ,GUADALAJARA
12/04/2017,Fiestas del sol ,GUADALAJARA
13/04/2017,Fiestas del sol ,GUADALAJARA
14/04/2017,Fiestas del sol ,GUADALAJARA
22/04/2017,Feria de abril,LOS ALTOS 
23/04/2017,Feria de abril,LOS ALTOS 
24/04/2017,Feria de abril,LOS ALTOS 
25/04/2017,Feria de abril,LOS ALTOS 
26/04/2017,Feria de abril,LOS ALTOS 
27/04/2017,Feria de abril,LOS ALTOS 
28/04/2017,Feria de abril,LOS ALTOS 
29/04/2017,Feria de abril,LOS ALTOS 
30/04/2017,Feria de abril,LOS ALTOS 
29/04/2017,Feria Nacional de la cana ,GUADALAJARA
30/04/2017,Feria Nacional de la cana ,GUADALAJARA
01/05/2017,Feria Nacional de la cana ,GUADALAJARA
02/05/2017,Feria Nacional de la cana ,GUADALAJARA
03/05/2017,Feria Regional ,CIENEGA
04/05/2017,Feria Regional ,CIENEGA
05/05/2017,Feria Regional ,CIENEGA
06/05/2017,Feria Regional ,CIENEGA
07/05/2017,Feria Regional ,CIENEGA
08/05/2017,Feria Regional ,CIENEGA
09/05/2017,Feria Regional ,CIENEGA
10/05/2017,Feria Regional ,CIENEGA
11/05/2017,Feria Regional ,CIENEGA
15/05/2017,Fiestas de mayo,TEPIC VALLARTA 
16/05/2017,Fiestas de mayo,TEPIC VALLARTA 
17/05/2017,Fiestas de mayo,TEPIC VALLARTA 
18/05/2017,Fiestas de mayo,TEPIC VALLARTA 
19/05/2017,Fiestas de mayo,TEPIC VALLARTA 
20/05/2017,Fiestas de mayo,TEPIC VALLARTA 
21/05/2017,Fiestas de mayo,TEPIC VALLARTA 
22/05/2017,Fiestas de mayo,TEPIC VALLARTA 
23/05/2017,Fiestas de mayo,TEPIC VALLARTA 
24/05/2017,Fiestas de mayo,TEPIC VALLARTA 
25/05/2017,Fiestas de mayo,TEPIC VALLARTA 
26/05/2017,Fiestas de mayo,TEPIC VALLARTA 
27/05/2017,Fiestas de mayo,TEPIC VALLARTA 
28/05/2017,Fiestas de mayo,TEPIC VALLARTA 
29/05/2017,Fiestas de mayo,TEPIC VALLARTA 
30/05/2017,Fiestas de mayo,TEPIC VALLARTA 
31/05/2017,Fiestas de mayo,TEPIC VALLARTA 
13/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
14/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
15/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
16/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
17/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
18/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
19/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
20/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
21/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
22/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
23/05/2017,Fiesta del senor del Perdon ,ZAPOTLAN
14/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
15/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
16/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
17/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
18/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
19/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
20/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
21/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
22/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
23/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
24/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
25/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
26/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
27/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
28/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
29/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
30/06/2017,Fiestas de San Pedro Tlaquepaque,GUADALAJARA
25/07/2017,Fiesta al Santo Santiago,GUADALAJARA
15/08/2017,Fiesta de la Virgen de Asuncion ,LOS ALTOS 
06/06/2017,Feria de Agosto ,LOS ALTOS 
25/08/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
26/08/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
27/08/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
28/08/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
29/08/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
30/08/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
31/08/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
01/09/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
02/09/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
03/09/2017,Encuentro internacional del mariachi y la charreria ,GUADALAJARA
16/09/2017,Fiestas de San Miguel ,LOS ALTOS 
17/09/2017,Fiestas de San Miguel ,LOS ALTOS 
18/09/2017,Fiestas de San Miguel ,LOS ALTOS 
19/09/2017,Fiestas de San Miguel ,LOS ALTOS 
20/09/2017,Fiestas de San Miguel ,LOS ALTOS 
21/09/2017,Fiestas de San Miguel ,LOS ALTOS 
22/09/2017,Fiestas de San Miguel ,LOS ALTOS 
23/09/2017,Fiestas de San Miguel ,LOS ALTOS 
24/09/2017,Fiestas de San Miguel ,LOS ALTOS 
25/09/2017,Fiestas de San Miguel ,LOS ALTOS 
26/09/2017,Fiestas de San Miguel ,LOS ALTOS 
27/09/2017,Fiestas de San Miguel ,LOS ALTOS 
28/09/2017,Fiestas de San Miguel ,LOS ALTOS 
29/09/2017,Fiestas de San Miguel ,LOS ALTOS 
30/09/2017,Fiestas de San Miguel ,LOS ALTOS 
01/10/2017,Fiestas de octubre ,GUADALAJARA
02/10/2017,Fiestas de octubre ,GUADALAJARA
03/10/2017,Fiestas de octubre ,GUADALAJARA
04/10/2017,Fiestas de octubre ,GUADALAJARA
05/10/2017,Fiestas de octubre ,GUADALAJARA
06/10/2017,Fiestas de octubre ,GUADALAJARA
07/10/2017,Fiestas de octubre ,GUADALAJARA
08/10/2017,Fiestas de octubre ,GUADALAJARA
09/10/2017,Fiestas de octubre ,GUADALAJARA
10/10/2017,Fiestas de octubre ,GUADALAJARA
11/10/2017,Fiestas de octubre ,GUADALAJARA
12/10/2017,Fiestas de octubre ,GUADALAJARA
13/10/2017,Fiestas de octubre ,GUADALAJARA
14/10/2017,Fiestas de octubre ,GUADALAJARA
15/10/2017,Fiestas de octubre ,GUADALAJARA
16/10/2017,Fiestas de octubre ,GUADALAJARA
17/10/2017,Fiestas de octubre ,GUADALAJARA
18/10/2017,Fiestas de octubre ,GUADALAJARA
19/10/2017,Fiestas de octubre ,GUADALAJARA
20/10/2017,Fiestas de octubre ,GUADALAJARA
21/10/2017,Fiestas de octubre ,GUADALAJARA
22/10/2017,Fiestas de octubre ,GUADALAJARA
23/10/2017,Fiestas de octubre ,GUADALAJARA
24/10/2017,Fiestas de octubre ,GUADALAJARA
25/10/2017,Fiestas de octubre ,GUADALAJARA
26/10/2017,Fiestas de octubre ,GUADALAJARA
27/10/2017,Fiestas de octubre ,GUADALAJARA
28/10/2017,Fiestas de octubre ,GUADALAJARA
29/10/2017,Fiestas de octubre ,GUADALAJARA
30/10/2017,Fiestas de octubre ,GUADALAJARA
31/10/2017,Fiestas de octubre ,GUADALAJARA
13/10/2017,Feria de Zapotlan ,ZAPOTLAN
14/10/2017,Feria de Zapotlan ,ZAPOTLAN
15/10/2017,Feria de Zapotlan ,ZAPOTLAN
16/10/2017,Feria de Zapotlan ,ZAPOTLAN
17/10/2017,Feria de Zapotlan ,ZAPOTLAN
18/10/2017,Feria de Zapotlan ,ZAPOTLAN
19/10/2017,Feria de Zapotlan ,ZAPOTLAN
20/10/2017,Feria de Zapotlan ,ZAPOTLAN
21/10/2017,Feria de Zapotlan ,ZAPOTLAN
22/10/2017,Feria de Zapotlan ,ZAPOTLAN
23/10/2017,Feria de Zapotlan ,ZAPOTLAN
01/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
02/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
03/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
04/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
05/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
06/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
07/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
08/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
09/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
10/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
11/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
12/11/2017,Fiestas de la virgen de Dolores,LOS ALTOS 
28/02/2017,Martes de Carnaval,CIENEGA
28/02/2017,Martes de Carnaval,GUADALAJARA
28/02/2017,Martes de Carnaval,JIQUILPAN
28/02/2017,Martes de Carnaval,LOS ALTOS 
28/02/2017,Martes de Carnaval,ZAPOTLAN
02/02/2017,Candelaria ,QUERETARO
12/12/2017,Virgen de Gudalupe ,QUERETARO
12/12/2017,Virgen de Gudalupe ,QUERETARO
03/05/2017,Santa Cruz ,QUERETARO
01/02/2017,Virgen de Belen ,QUERETARO
08/09/2017,Virgen del Sagrario ,QUERETARO
29/06/2017,San Pedro ,QUERETARO
15/05/2017,SAN ISIDRO LABRADOR ,QUERETARO
29/09/2017,SAN MIGUEL ARCANGEL,QUERETARO
02/02/2017,Candelaria ,QUERETARO
29/09/2017,SAN MIGUEL ARCANGEL,QUERETARO
15/05/2017,SAN ISIDRO LABRADOR ,QUERETARO
25/07/2017,SANTIAGO APoSTOL,QUERETARO
24/09/2017,Fiesta Patronal de Nuestra Senora de la Merced ,QUERETARO
15/09/2017,Asuncion de la Virgen ,QUERETARO
19/03/2017,Fiestra Patronal de San Jose ,QUERETARO
15/05/2017,SAN ISIDRO LABRADOR ,QUERETARO
20/01/2017,Fiesta Paronal del barrio de San Sebastian ,QUERETARO
02/02/2017,Candelaria ,QUERETARO
19/03/2017,Santa Rosa de Viterbo ,QUERETARO
03/05/2017,Santa Cruz ,QUERETARO
13/06/2017,San Antonio ,QUERETARO
25/07/2017,Santiago Apostol ,QUERETARO
04/10/2017,San Francisco ,QUERETARO
16/08/2017,Santo Patrono ,QUERETARO
03/05/2017,Santa Cruz ,SAN JUAN DEL RIO
15/05/2017,San Isidro Labrador ,SAN JUAN DEL RIO
24/06/2017,San Juan Bautista ,SAN JUAN DEL RIO
25/07/2017,Santiago Apostol ,QUERETARO
15/08/2017,Virgen de la Asuncion ,QUERETARO
04/10/2017,San Francisco ,QUERETARO
25/07/2017,Santiago Apostol ,URUAPAN
28/10/2017,SAN SIMON,MORELIA
25/07/2017,Santiago Apostol ,APATZINGAN
25/07/2017,Santiago Apostol ,MORELIA
08/09/2017,Natividad de la virgen ,MORELIA
16/10/2017,Senor Capacho,MORELIA
10/09/2017,San Nicolas de Tolntino,MORELIA
04/10/2017,Dia de San Francisco ,MORELIA
01/11/2017,Ofrendas a los fieles difuntos ,MORELIA
02/11/2017,Ofrendas a los fieles difuntos ,MORELIA
01/11/2017,Festividad en el cementerio de la isla ,MORELIA
02/11/2017,Festividad en el cementerio de la isla ,MORELIA
15/08/2017,Asuncion de la Virgen ,MORELIA
30/09/2017,Natalicio de don Jose Maria Morelos y Pavon ,MORELIA
01/11/2017,Ofrendas a los fieles difuntos ,MORELIA
02/11/2017,Ofrendas a los fieles difuntos ,MORELIA
08/12/2017,Virgen de la Salud ,MORELIA
01/02/2017,Dia del Senor del Rescate ,MORELIA
22/07/2017,Santa Maria Magdalena ,URUAPAN
12/08/2017,Fiesta de Santa Clara y la Virgen del Sagriario,MORELIA
31/08/2017,Dia de la Virgen de los Remedios ,MORELIA
20/01/2017,San Sebastian ,SAN LUIS POTOSI
17/05/2017,Primavera potosina ,SAN LUIS POTOSI
18/05/2017,Primavera potosina ,SAN LUIS POTOSI
19/05/2017,Primavera potosina ,SAN LUIS POTOSI
20/05/2017,Primavera potosina ,SAN LUIS POTOSI
21/05/2017,Primavera potosina ,SAN LUIS POTOSI
22/05/2017,Primavera potosina ,SAN LUIS POTOSI
23/05/2017,Primavera potosina ,SAN LUIS POTOSI
24/05/2017,Primavera potosina ,SAN LUIS POTOSI
25/05/2017,Primavera potosina ,SAN LUIS POTOSI
26/05/2017,Primavera potosina ,SAN LUIS POTOSI
25/07/2017,Santiago Apostol ,SAN LUIS POTOSI
25/08/2017,San Luis Rey (FENAPO),SAN LUIS POTOSI
01/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
02/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
03/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
04/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
05/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
06/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
07/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
08/09/2017,Virgen de los Remedio ,SAN LUIS POTOSI
29/09/2017,SAN MIGUEL ARCANGEL,SAN LUIS POTOSI
01/11/2017,Santos en los panteones ,SAN LUIS POTOSI
02/11/2017,Santos en los panteones ,SAN LUIS POTOSI
08/09/2017,La Romeria ,ZACATECAS
24/02/2017,Dia de la Bandera ,ZACATECAS
23/06/2017,Toma de Zacatecas ,ZACATECAS
08/09/2017,Aniversario de la Ciudad ,ZACATECAS
13/09/2017,Homenaje de los Ninos Heroes ,ZACATECAS
15/09/2017,Homenaje a los heroes d ela Independencia ,ZACATECAS
15/04/2017,Feria de San Marcos ,AGUASCALIENTES
16/04/2017,Feria de San Marcos ,AGUASCALIENTES
17/04/2017,Feria de San Marcos ,AGUASCALIENTES
18/04/2017,Feria de San Marcos ,AGUASCALIENTES
19/04/2017,Feria de San Marcos ,AGUASCALIENTES
20/04/2017,Feria de San Marcos ,AGUASCALIENTES
21/04/2017,Feria de San Marcos ,AGUASCALIENTES
22/04/2017,Feria de San Marcos ,AGUASCALIENTES
23/04/2017,Feria de San Marcos ,AGUASCALIENTES
24/04/2017,Feria de San Marcos ,AGUASCALIENTES
25/04/2017,Feria de San Marcos ,AGUASCALIENTES
26/04/2017,Feria de San Marcos ,AGUASCALIENTES
27/04/2017,Feria de San Marcos ,AGUASCALIENTES
28/04/2017,Feria de San Marcos ,AGUASCALIENTES
29/04/2017,Feria de San Marcos ,AGUASCALIENTES
30/04/2017,Feria de San Marcos ,AGUASCALIENTES
01/05/2017,Feria de San Marcos ,AGUASCALIENTES
02/05/2017,Feria de San Marcos ,AGUASCALIENTES
03/05/2017,Feria de San Marcos ,AGUASCALIENTES
04/05/2017,Feria de San Marcos ,AGUASCALIENTES
05/05/2017,Feria de San Marcos ,AGUASCALIENTES
06/05/2017,Feria de San Marcos ,AGUASCALIENTES
07/05/2017,Feria de San Marcos ,AGUASCALIENTES
08/05/2017,Feria de San Marcos ,AGUASCALIENTES
09/05/2017,Feria de San Marcos ,AGUASCALIENTES
10/05/2017,Feria de San Marcos ,AGUASCALIENTES
11/05/2017,Feria de San Marcos ,AGUASCALIENTES
12/05/2017,Feria de San Marcos ,AGUASCALIENTES
13/05/2017,Feria de San Marcos ,AGUASCALIENTES
01/08/2017,Feria de Asuncion ,AGUASCALIENTES
02/08/2017,Feria de Asuncion ,AGUASCALIENTES
03/08/2017,Feria de Asuncion ,AGUASCALIENTES
04/08/2017,Feria de Asuncion ,AGUASCALIENTES
05/08/2017,Feria de Asuncion ,AGUASCALIENTES
06/08/2017,Feria de Asuncion ,AGUASCALIENTES
07/08/2017,Feria de Asuncion ,AGUASCALIENTES
08/08/2017,Feria de Asuncion ,AGUASCALIENTES
09/08/2017,Feria de Asuncion ,AGUASCALIENTES
10/08/2017,Feria de Asuncion ,AGUASCALIENTES
11/08/2017,Feria de Asuncion ,AGUASCALIENTES
12/08/2017,Feria de Asuncion ,AGUASCALIENTES
13/08/2017,Feria de Asuncion ,AGUASCALIENTES
14/08/2017,Feria de Asuncion ,AGUASCALIENTES
15/08/2017,Feria de Asuncion ,AGUASCALIENTES
04/11/2017,Feria del senor del encino ,AGUASCALIENTES
05/11/2017,Feria del senor del encino ,AGUASCALIENTES
06/11/2017,Feria del senor del encino ,AGUASCALIENTES
07/11/2017,Feria del senor del encino ,AGUASCALIENTES
08/11/2017,Feria del senor del encino ,AGUASCALIENTES
09/11/2017,Feria del senor del encino ,AGUASCALIENTES
10/11/2017,Feria del senor del encino ,AGUASCALIENTES
11/11/2017,Feria del senor del encino ,AGUASCALIENTES
12/11/2017,Feria del senor del encino ,AGUASCALIENTES
13/11/2017,Feria del senor del encino ,AGUASCALIENTES
14/11/2017,Feria del senor del encino ,AGUASCALIENTES
03/02/2017,San Blas ,TEPIC VALLARTA 
02/02/2017,Fiesta de Talpa ,TEPIC VALLARTA 
03/05/2017,Santa Cruz ,TEPIC VALLARTA 
05/05/2017,San Isidro Labrador ,TEPIC VALLARTA 
13/06/2017,San Antonio ,TEPIC VALLARTA 
25/07/2017,Santiago Apostol ,TEPIC VALLARTA 
07/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
07/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
07/11/2017,Fiesta tradicional de las iluminaciones ,LEON
07/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
08/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
08/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
08/11/2017,Fiesta tradicional de las iluminaciones ,LEON
08/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
09/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
09/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
09/11/2017,Fiesta tradicional de las iluminaciones ,LEON
09/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
10/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
10/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
10/11/2017,Fiesta tradicional de las iluminaciones ,LEON
10/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
11/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
11/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
11/11/2017,Fiesta tradicional de las iluminaciones ,LEON
11/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
12/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
12/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
12/11/2017,Fiesta tradicional de las iluminaciones ,LEON
12/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
13/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
13/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
13/11/2017,Fiesta tradicional de las iluminaciones ,LEON
13/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
14/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
14/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
14/11/2017,Fiesta tradicional de las iluminaciones ,LEON
14/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
15/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
15/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
15/11/2017,Fiesta tradicional de las iluminaciones ,LEON
15/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
16/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
16/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
16/11/2017,Fiesta tradicional de las iluminaciones ,LEON
16/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
17/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
17/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
17/11/2017,Fiesta tradicional de las iluminaciones ,LEON
17/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
18/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
18/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
18/11/2017,Fiesta tradicional de las iluminaciones ,LEON
18/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
19/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
19/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
19/11/2017,Fiesta tradicional de las iluminaciones ,LEON
19/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
20/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
20/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
20/11/2017,Fiesta tradicional de las iluminaciones ,LEON
20/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
21/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
21/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
21/11/2017,Fiesta tradicional de las iluminaciones ,LEON
21/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
22/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
22/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
22/11/2017,Fiesta tradicional de las iluminaciones ,LEON
22/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
23/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
23/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
23/11/2017,Fiesta tradicional de las iluminaciones ,LEON
23/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
24/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
24/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
24/11/2017,Fiesta tradicional de las iluminaciones ,LEON
24/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
25/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
25/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
25/11/2017,Fiesta tradicional de las iluminaciones ,LEON
25/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
26/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
26/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
26/11/2017,Fiesta tradicional de las iluminaciones ,LEON
26/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
27/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
27/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
27/11/2017,Fiesta tradicional de las iluminaciones ,LEON
27/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
28/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
28/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
28/11/2017,Fiesta tradicional de las iluminaciones ,LEON
28/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
29/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
29/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
29/11/2017,Fiesta tradicional de las iluminaciones ,LEON
29/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
30/11/2017,Fiesta tradicional de las iluminaciones ,CELAYA
30/11/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
30/11/2017,Fiesta tradicional de las iluminaciones ,LEON
30/11/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
01/12/2017,Fiesta tradicional de las iluminaciones ,CELAYA
01/12/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
01/12/2017,Fiesta tradicional de las iluminaciones ,LEON
01/12/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
02/12/2017,Fiesta tradicional de las iluminaciones ,CELAYA
02/12/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
02/12/2017,Fiesta tradicional de las iluminaciones ,LEON
02/12/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
03/12/2017,Fiesta tradicional de las iluminaciones ,CELAYA
03/12/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
03/12/2017,Fiesta tradicional de las iluminaciones ,LEON
03/12/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
04/12/2017,Fiesta tradicional de las iluminaciones ,CELAYA
04/12/2017,Fiesta tradicional de las iluminaciones ,IRAPUATO
04/12/2017,Fiesta tradicional de las iluminaciones ,LEON
04/12/2017,Fiesta tradicional de las iluminaciones ,SALVATIERRA
24/06/2017,San Juan Bautista ,CELAYA
24/06/2017,San Juan Bautista ,IRAPUATO
24/06/2017,San Juan Bautista ,LEON
24/06/2017,San Juan Bautista ,SALVATIERRA
31/07/2017,SAN IGNACIO DE LOYOLA,CELAYA
31/07/2017,SAN IGNACIO DE LOYOLA,IRAPUATO
31/07/2017,SAN IGNACIO DE LOYOLA,LEON
31/07/2017,SAN IGNACIO DE LOYOLA,SALVATIERRA
08/09/2017,VIRGEN DE LORETO,CELAYA
08/09/2017,VIRGEN DE LORETO,IRAPUATO
08/09/2017,VIRGEN DE LORETO,LEON
08/09/2017,VIRGEN DE LORETO,SALVATIERRA
15/08/2017,SAN MIGUEL ARCANGEL,IXIMIQUILPAN
02/02/2018,Virgen de la salud,COLIMA 
05/02/2018,Fiesta taurina ,COLIMA 
06/02/2018,Fiesta taurina ,COLIMA 
07/02/2018,Fiesta taurina ,COLIMA 
